Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,HouseAge,RoomDensity,SaleYear,SaleMonth
glenroy,57 widford st,3,h,612500.0,s,stockdale,,13.0,3046.0,3.0,2.0,3.0,635.0,126.0,1970.0,moreland,-37.7006,144.9239,northern metropolitan,8870.0,55.0,0.0047169811320754715,,
glenroy,40 view st,3,h,525000.0,s,brad,,13.0,3046.0,3.0,1.0,1.0,665.0,85.0,1950.0,moreland,-37.6966,144.9331,northern metropolitan,8870.0,75.0,0.0045045045045045045,,
glenroy,10 anselm gr,3,h,703000.0,s,eview,,13.0,3046.0,3.0,1.0,4.0,704.0,102.0,1960.0,moreland,-37.7021,144.9136,northern metropolitan,8870.0,65.0,0.00425531914893617,,
glenroy,1/112 cardinal rd,4,t,608000.0,s,raine,,13.0,3046.0,3.0,2.0,1.0,252.0,150.0,2014.0,moreland,-37.7006,144.9299,northern metropolitan,8870.0,11.0,0.015810276679841896,,
glenroy,55 fran st,5,h,705000.0,pi,barry,,13.0,3046.0,5.0,3.0,2.0,612.0,126.0,1970.0,moreland,-37.7022,144.9054,northern metropolitan,8870.0,55.0,0.008156606851549755,,
glenroy,6/2 murrell st,2,u,320500.0,s,nelson,,13.0,3046.0,2.0,1.0,1.0,3056.0,126.0,1970.0,moreland,-37.7042,144.9214,northern metropolitan,8870.0,55.0,0.0006542361792607131,,
glenroy,21a cosmos st,3,h,577000.0,s,barry,,13.0,3046.0,3.0,1.0,2.0,706.0,126.0,1970.0,moreland,-37.7053,144.9372,northern metropolitan,8870.0,55.0,0.004243281471004243,,
glenroy,14/854 pascoe vale rd,2,u,230000.0,pi,raine,,13.0,3046.0,2.0,1.0,1.0,1996.0,126.0,1970.0,moreland,-37.702,144.9154,northern metropolitan,8870.0,55.0,0.00100150225338007,,
glenroy,2/36 prospect st,4,t,607000.0,s,ypa,,13.0,3046.0,4.0,3.0,2.0,0.0,131.0,2014.0,moreland,-37.7102,144.9112,northern metropolitan,8870.0,11.0,4.0,,
glenroy,139 john st,3,h,765500.0,s,barry,,13.0,3046.0,3.0,2.0,2.0,780.0,180.0,1970.0,moreland,-37.6955,144.9389,northern metropolitan,8870.0,55.0,0.0038412291933418692,,
glenroy,2/709 pascoe vale rd,3,u,470000.0,sp,barry,,13.0,3046.0,3.0,1.0,2.0,187.0,99.0,2014.0,moreland,-37.7098,144.9163,northern metropolitan,8870.0,11.0,0.015957446808510637,,
glenroy,1/2 prospect st,3,u,482500.0,sp,brad,,13.0,3046.0,3.0,1.0,1.0,265.0,126.0,1995.0,moreland,-37.7083,144.9158,northern metropolitan,8870.0,30.0,0.011278195488721804,,
glenroy,48 everard st,3,h,580000.0,s,barry,,13.0,3046.0,3.0,1.0,2.0,650.0,142.0,1960.0,moreland,-37.7002,144.9408,northern metropolitan,8870.0,65.0,0.004608294930875576,,
glenroy,3/4 murrell st,2,t,434500.0,s,eview,,13.0,3046.0,2.0,1.0,1.0,125.0,126.0,1975.0,moreland,-37.7042,144.9211,northern metropolitan,8870.0,50.0,0.015873015873015872,,
glenroy,1/38 stanley st,2,u,620250.0,s,stockdale,,13.0,3046.0,2.0,1.0,2.0,253.0,91.0,2012.0,moreland,-37.7117,144.9135,northern metropolitan,8870.0,13.0,0.007874015748031496,,
glenroy,128 widford st,3,h,710000.0,s,stockdale,,13.0,3046.0,3.0,1.0,1.0,796.0,104.0,1960.0,moreland,-37.6955,144.9253,northern metropolitan,8870.0,65.0,0.0037641154328732747,,
glenroy,54 cromwell st,4,h,630000.0,s,stockdale,,13.0,3046.0,3.0,1.0,2.0,630.0,130.0,1960.0,moreland,-37.7002,144.9232,northern metropolitan,8870.0,65.0,0.006339144215530904,,
glenroy,37 farview st,2,t,420000.0,sp,stockdale,,13.0,3046.0,2.0,1.0,1.0,307.0,126.0,1970.0,moreland,-37.7117,144.9348,northern metropolitan,8870.0,55.0,0.006493506493506494,,
glenroy,106 outlook dr,3,h,600000.0,s,stockdale,,13.0,3046.0,3.0,1.0,4.0,541.0,139.0,1968.0,moreland,-37.7051,144.9069,northern metropolitan,8870.0,57.0,0.005535055350553505,,
glenroy,1/7 harold st,3,t,550000.0,sp,stockdale,,13.0,3046.0,3.0,2.0,2.0,212.0,129.0,2010.0,moreland,-37.7073,144.9277,northern metropolitan,8870.0,15.0,0.014084507042253521,,
glenroy,2/27 morley st,3,u,460000.0,s,barry,,13.0,3046.0,3.0,2.0,1.0,190.0,126.0,1970.0,moreland,-37.6997,144.9367,northern metropolitan,8870.0,55.0,0.015706806282722512,,
glenroy,46 moonee bvd,4,h,600000.0,sp,stockdale,,13.0,3046.0,4.0,1.0,2.0,586.0,159.0,1968.0,moreland,-37.6975,144.9065,northern metropolitan,8870.0,57.0,0.0068143100511073255,,
glenroy,47 cardinal rd,4,h,1217500.0,s,barry,,13.0,3046.0,4.0,3.0,2.0,693.0,192.0,2014.0,moreland,-37.7111,144.9275,northern metropolitan,8870.0,11.0,0.005763688760806916,,
glenroy,135 hilton st,3,h,600000.0,sp,barry,,13.0,3046.0,3.0,1.0,2.0,599.0,150.0,1960.0,moreland,-37.7009,144.9291,northern metropolitan,8870.0,65.0,0.005,,
glenroy,29 moonee bvd,3,h,570000.0,pi,barry,,13.0,3046.0,3.0,2.0,2.0,585.0,146.0,1975.0,moreland,-37.6977,144.9071,northern metropolitan,8870.0,50.0,0.005119453924914676,,
glenroy,46 sadie st,4,h,655000.0,sp,stockdale,,13.0,3046.0,4.0,1.0,2.0,695.0,126.0,1970.0,moreland,-37.6985,144.9441,northern metropolitan,8870.0,55.0,0.005747126436781609,,
glenroy,118 bindi st,3,h,500000.0,sp,nelson,,13.0,3046.0,3.0,1.0,4.0,677.0,126.0,1970.0,moreland,-37.695,144.9271,northern metropolitan,8870.0,55.0,0.004424778761061947,,
glenroy,65 farview st,3,h,762700.0,sp,stockdale,,13.0,3046.0,3.0,1.0,4.0,597.0,100.0,1960.0,moreland,-37.7097,144.9351,northern metropolitan,8870.0,65.0,0.005016722408026756,,
glenroy,3/27 gladstone pde,2,u,465000.0,s,ypa,,13.0,3046.0,2.0,1.0,1.0,176.0,89.0,2012.0,moreland,-37.7081,144.912,northern metropolitan,8870.0,13.0,0.011299435028248588,,
glenroy,52 glenroy rd,2,h,741250.0,s,barry,,13.0,3046.0,2.0,1.0,1.0,668.0,88.0,1955.0,moreland,-37.7067,144.9331,northern metropolitan,8870.0,70.0,0.0029895366218236174,,
glenroy,4/36 acacia st,2,t,488500.0,s,stockdale,,13.0,3046.0,2.0,2.0,1.0,190.0,2.0,1970.0,moreland,-37.7072,144.9241,northern metropolitan,8870.0,55.0,0.010471204188481676,,
glenroy,44 everard st,4,h,787500.0,s,barry,,13.0,3046.0,4.0,2.0,2.0,650.0,126.0,1970.0,moreland,-37.7004,144.9411,northern metropolitan,8870.0,55.0,0.006144393241167435,,
glenroy,1/47 lytton st,2,u,442000.0,s,brad,,13.0,3046.0,3.0,1.0,1.0,245.0,126.0,1970.0,moreland,-37.7076,144.9097,northern metropolitan,8870.0,55.0,0.008130081300813009,,
glenroy,107 glenroy rd,4,h,1000000.0,pi,barry,,13.0,3046.0,4.0,2.0,8.0,977.0,304.0,1935.0,moreland,-37.7063,144.9273,northern metropolitan,8870.0,90.0,0.00408997955010225,,
glenroy,4 glenroy rd,2,h,726335.0,s,eview,,13.0,3046.0,2.0,1.0,2.0,590.0,126.0,1970.0,moreland,-37.7072,144.938,northern metropolitan,8870.0,55.0,0.00338409475465313,,
glenroy,165 hilton st,4,h,630000.0,s,stockdale,,13.0,3046.0,4.0,2.0,2.0,602.0,180.0,1950.0,moreland,-37.7005,144.9258,northern metropolitan,8870.0,75.0,0.006633499170812604,,
glenroy,72 pecham st,3,h,670000.0,s,barry,,13.0,3046.0,3.0,1.0,3.0,705.0,135.0,1950.0,moreland,-37.6967,144.9116,northern metropolitan,8870.0,75.0,0.00424929178470255,,
glenroy,3/48 william st,2,h,417000.0,s,stockdale,,13.0,3046.0,2.0,1.0,1.0,172.0,77.0,2013.0,moreland,-37.7074,144.9086,northern metropolitan,8870.0,12.0,0.011560693641618497,,
glenroy,1/26 york st,3,t,600000.0,vb,nelson,,13.0,3046.0,3.0,1.0,2.0,258.0,143.0,2001.0,moreland,-37.7047,144.9087,northern metropolitan,8870.0,24.0,0.011583011583011582,,
glenroy,3/132 widford st,3,t,440000.0,sp,nelson,,13.0,3046.0,3.0,2.0,1.0,215.0,121.0,2010.0,moreland,-37.6952,144.9256,northern metropolitan,8870.0,15.0,0.013888888888888888,,
glenroy,14 william st,3,h,501000.0,sp,raine,,13.0,3046.0,3.0,1.0,1.0,348.0,126.0,1970.0,moreland,-37.7119,144.9111,northern metropolitan,8870.0,55.0,0.008595988538681949,,
glenroy,23 cromwell st,3,h,660000.0,s,barry,,13.0,3046.0,3.0,1.0,2.0,657.0,116.0,1950.0,moreland,-37.7019,144.9225,northern metropolitan,8870.0,75.0,0.004559270516717325,,
glenroy,16 york st,3,h,722000.0,s,stockdale,,13.0,3046.0,3.0,1.0,3.0,781.0,126.0,1970.0,moreland,-37.7048,144.9097,northern metropolitan,8870.0,55.0,0.0038363171355498722,,
glenroy,2/4 ash ct,2,h,270000.0,pi,ray,,13.0,3046.0,2.0,1.0,1.0,155.0,155.0,2000.0,moreland,-37.6972,144.9239,northern metropolitan,8870.0,25.0,0.01282051282051282,,
glenroy,44 morley st,4,h,825000.0,s,stockdale,,13.0,3046.0,4.0,2.0,4.0,768.0,194.0,1970.0,moreland,-37.6979,144.9377,northern metropolitan,8870.0,55.0,0.005201560468140442,,
glenroy,33 view st,4,h,638000.0,s,barry,,13.0,3046.0,4.0,2.0,1.0,624.0,258.0,2005.0,moreland,-37.6969,144.9334,northern metropolitan,8870.0,20.0,0.0064,,
gowanbrae,1 gowanbrae dr,3,h,631000.0,s,nelson,2016-03-09,13.6,3043.0,3.0,2.0,2.0,608.0,138.0,2001.0,moreland,-37.709,144.8925,western metropolitan,1071.0,24.0,0.0049261083743842365,2016.0,3.0
gowanbrae,31 seggan cir,3,t,532000.0,s,nelson,2016-03-09,13.6,3043.0,3.0,2.0,1.0,149.0,19.0,2005.0,moreland,-37.7068,144.8963,western metropolitan,1071.0,20.0,0.02,2016.0,3.0
gowanbrae,13 seggan cir,3,h,500000.0,s,nelson,2017-04-03,13.6,3043.0,3.0,2.0,1.0,140.0,126.0,1970.0,moreland,-37.7071,144.8959,western metropolitan,1071.0,55.0,0.02127659574468085,2017.0,4.0
gowanbrae,41 balerno cir,3,h,504000.0,s,nelson,2016-06-08,13.6,3043.0,3.0,2.0,1.0,215.0,139.0,2004.0,moreland,-37.709,144.8964,western metropolitan,1071.0,21.0,0.013888888888888888,2016.0,6.0
gowanbrae,39 balerno cir,3,t,468000.0,s,nelson,2016-07-05,13.6,3043.0,3.0,2.0,2.0,178.0,138.0,2000.0,moreland,-37.7087,144.8962,western metropolitan,1071.0,25.0,0.01675977653631285,2016.0,7.0
gowanbrae,2 mirrim pl,4,h,802500.0,s,nelson,2016-12-11,13.6,3043.0,4.0,2.0,2.0,0.0,264.0,2005.0,moreland,-37.705,144.9004,western metropolitan,1071.0,20.0,4.0,2016.0,12.0
gowanbrae,8 perth ct,4,h,709000.0,pi,nelson,,13.6,3043.0,4.0,2.0,2.0,453.0,213.0,2007.0,moreland,-37.7016,144.8974,western metropolitan,1071.0,18.0,0.00881057268722467,,
gowanbrae,3 gowanbrae dr,3,h,700000.0,sp,nelson,,13.6,3043.0,3.0,2.0,2.0,691.0,126.0,1970.0,moreland,-37.7089,144.8927,western metropolitan,1071.0,55.0,0.004335260115606936,,
gowanbrae,42 seggan cir,3,h,485000.0,s,nelson,,13.6,3043.0,3.0,2.0,1.0,175.0,134.0,2004.0,moreland,-37.7076,144.8961,western metropolitan,1071.0,21.0,0.017045454545454544,,
gowanbrae,6 birk ct,3,h,540000.0,vb,brad,,13.6,3043.0,3.0,2.0,1.0,367.0,141.0,2008.0,moreland,-37.704,144.8989,western metropolitan,1071.0,17.0,0.008152173913043478,,
gowanbrae,24 balerno cir,3,h,390000.0,pi,nelson,,13.6,3043.0,3.0,2.0,1.0,158.0,136.0,2005.0,moreland,-37.7091,144.8958,western metropolitan,1071.0,20.0,0.018867924528301886,,
gowanbrae,18 primula bvd,4,h,800000.0,s,nelson,,13.6,3043.0,4.0,2.0,2.0,719.0,251.0,2000.0,moreland,-37.7062,144.8978,western metropolitan,1071.0,25.0,0.005555555555555556,,
gowanbrae,14 birk ct,3,h,525000.0,pi,stockdale,,13.6,3043.0,3.0,2.0,1.0,223.0,126.0,1970.0,moreland,-37.704,144.8984,western metropolitan,1071.0,55.0,0.013392857142857142,,
gowanbrae,8 perth ct,4,h,740000.0,sp,nelson,,13.6,3043.0,4.0,2.0,2.0,453.0,213.0,2007.0,moreland,-37.7016,144.8974,western metropolitan,1071.0,18.0,0.00881057268722467,,
hadfield,20 bedford st,3,h,605000.0,pi,hockingstuart,2016-03-09,12.1,3046.0,3.0,1.0,2.0,597.0,116.0,1960.0,moreland,-37.711,144.9478,northern metropolitan,2606.0,65.0,0.005016722408026756,2016.0,3.0
hadfield,29 sutherland st,3,h,685500.0,sp,brad,2016-03-09,12.1,3046.0,3.0,1.0,2.0,724.0,103.0,1970.0,moreland,-37.7076,144.9481,northern metropolitan,2606.0,55.0,0.004137931034482759,2016.0,3.0
hadfield,2 knole st,2,h,610000.0,s,eview,2016-03-12,12.1,3046.0,2.0,1.0,1.0,394.0,98.0,1950.0,moreland,-37.7153,144.9507,northern metropolitan,2606.0,75.0,0.005063291139240506,2016.0,3.0
hadfield,8 sherwood st,3,h,630000.0,s,ypa,2016-03-12,12.1,3046.0,3.0,1.0,1.0,604.0,112.0,1970.0,moreland,-37.7124,144.9514,northern metropolitan,2606.0,55.0,0.0049586776859504135,2016.0,3.0
hadfield,4 surrey st,4,h,870000.0,s,barry,2016-03-12,12.1,3046.0,4.0,3.0,5.0,591.0,268.0,2010.0,moreland,-37.7127,144.9489,northern metropolitan,2606.0,15.0,0.006756756756756757,2016.0,3.0
hadfield,26 south st,3,h,810000.0,s,holland,2017-04-03,12.1,3046.0,3.0,2.0,2.0,592.0,129.0,1950.0,moreland,-37.7149,144.9473,northern metropolitan,2606.0,75.0,0.00505902192242833,2017.0,4.0
hadfield,70 west st,3,h,840000.0,s,barry,2017-04-03,12.1,3046.0,3.0,1.0,2.0,608.0,126.0,1970.0,moreland,-37.7114,144.9378,northern metropolitan,2606.0,55.0,0.0049261083743842365,2017.0,4.0
hadfield,16 bedford st,5,h,585000.0,s,ypa,2016-04-06,12.1,3046.0,5.0,2.0,1.0,590.0,126.0,1970.0,moreland,-37.711,144.9481,northern metropolitan,2606.0,55.0,0.008460236886632826,2016.0,4.0
hadfield,41 davies st,4,h,772500.0,s,stockdale,2016-04-06,12.1,3046.0,3.0,2.0,2.0,595.0,126.0,1983.0,moreland,-37.7116,144.9468,northern metropolitan,2606.0,42.0,0.006711409395973154,2016.0,4.0
hadfield,21a edgar st,3,u,465000.0,sp,brad,2016-04-06,12.1,3046.0,3.0,1.0,1.0,225.0,126.0,2005.0,moreland,-37.7068,144.9467,northern metropolitan,2606.0,20.0,0.01327433628318584,2016.0,4.0
hadfield,10 volga st,3,h,719000.0,s,eview,2016-08-10,12.1,3046.0,3.0,1.0,4.0,692.0,126.0,1980.0,moreland,-37.7084,144.9412,northern metropolitan,2606.0,45.0,0.004329004329004329,2016.0,8.0
hadfield,2/3 surrey st,2,u,487000.0,sp,peter,2016-10-09,12.1,3046.0,2.0,1.0,2.0,198.0,96.0,2010.0,moreland,-37.7132,144.9488,northern metropolitan,2606.0,15.0,0.010050251256281407,2016.0,10.0
hadfield,115 west st,4,h,700000.0,s,barry,2016-10-09,12.1,3046.0,2.0,2.0,2.0,700.0,168.0,1950.0,moreland,-37.7056,144.9384,northern metropolitan,2606.0,75.0,0.005706134094151213,2016.0,10.0
hadfield,148 west st,4,h,600500.0,s,ypa,2016-10-09,12.1,3046.0,4.0,2.0,1.0,462.0,161.0,1970.0,moreland,-37.7062,144.9387,northern metropolitan,2606.0,55.0,0.008639308855291577,2016.0,10.0
hadfield,27 middle st,3,h,730000.0,s,barry,2016-10-12,12.1,3046.0,3.0,1.0,2.0,570.0,134.0,1970.0,moreland,-37.7106,144.9491,northern metropolitan,2606.0,55.0,0.005253940455341506,2016.0,10.0
hadfield,75 west st,3,h,800000.0,s,stockdale,2016-10-12,12.1,3046.0,3.0,2.0,2.0,565.0,116.0,1960.0,moreland,-37.7094,144.9377,northern metropolitan,2606.0,65.0,0.00530035335689046,2016.0,10.0
hadfield,25 francis st,4,h,918000.0,s,brad,2017-11-02,12.1,3046.0,4.0,2.0,2.0,763.0,126.0,1970.0,moreland,-37.7123,144.9426,northern metropolitan,2606.0,55.0,0.005235602094240838,2017.0,11.0
hadfield,24 south st,3,t,750000.0,s,stockdale,2016-12-06,12.1,3046.0,3.0,2.0,2.0,301.0,251.0,2011.0,moreland,-37.715,144.9475,northern metropolitan,2606.0,14.0,0.009933774834437087,2016.0,12.0
hadfield,40 angus st,3,h,740000.0,s,barry,2016-12-11,12.1,3046.0,3.0,1.0,1.0,568.0,115.0,1960.0,moreland,-37.7077,144.9438,northern metropolitan,2606.0,65.0,0.005272407732864675,2016.0,12.0
hadfield,72 middle st,3,h,721000.0,s,brad,2016-12-11,12.1,3046.0,3.0,1.0,3.0,539.0,126.0,1960.0,moreland,-37.7098,144.9446,northern metropolitan,2606.0,65.0,0.005555555555555556,2016.0,12.0
hadfield,9 south st,3,h,646000.0,s,ypa,2016-12-11,12.1,3046.0,3.0,1.0,2.0,574.0,106.0,1970.0,moreland,-37.7157,144.9507,northern metropolitan,2606.0,55.0,0.0052173913043478265,2016.0,12.0
hadfield,1/32 sutherland st,3,h,545000.0,s,raine,2016-12-11,12.1,3046.0,3.0,2.0,3.0,230.0,113.0,2000.0,moreland,-37.7073,144.9486,northern metropolitan,2606.0,25.0,0.012987012987012988,2016.0,12.0
hadfield,4 thames st,3,h,770000.0,s,stockdale,2016-12-11,12.1,3046.0,3.0,1.0,2.0,700.0,126.0,1970.0,moreland,-37.705,144.9469,northern metropolitan,2606.0,55.0,0.0042796005706134095,2016.0,12.0
hadfield,1 barunah st,4,h,777000.0,s,eview,,12.1,3046.0,3.0,1.0,2.0,700.0,176.0,1960.0,moreland,-37.704,144.9399,northern metropolitan,2606.0,65.0,0.005706134094151213,,
hadfield,101 middle st,2,h,722000.0,s,stockdale,,12.1,3046.0,3.0,3.0,1.0,580.0,103.0,1950.0,moreland,-37.7098,144.9424,northern metropolitan,2606.0,75.0,0.0034423407917383822,,
hadfield,23 surrey st,2,h,545000.0,sp,stockdale,,12.1,3046.0,2.0,1.0,3.0,591.0,102.0,1960.0,moreland,-37.7128,144.9471,northern metropolitan,2606.0,65.0,0.0033783783783783786,,
hadfield,1/22 volga st,3,t,510000.0,pi,raine,,12.1,3046.0,3.0,2.0,2.0,234.0,115.0,2012.0,moreland,-37.707,144.9411,northern metropolitan,2606.0,13.0,0.01276595744680851,,
hadfield,11 dickinson st,2,h,542500.0,s,ray,,12.1,3046.0,2.0,1.0,1.0,359.0,126.0,1960.0,moreland,-37.7133,144.9436,northern metropolitan,2606.0,65.0,0.005555555555555556,,
hadfield,24 talbot st,3,h,631500.0,s,stockdale,,12.1,3046.0,4.0,1.0,3.0,593.0,95.0,1965.0,moreland,-37.7133,144.947,northern metropolitan,2606.0,60.0,0.005050505050505051,,
hadfield,24a south st,4,h,750074.0,sp,eview,,12.1,3046.0,4.0,2.0,1.0,302.0,126.0,1970.0,moreland,-37.7149,144.9474,northern metropolitan,2606.0,55.0,0.013201320132013201,,
hadfield,35 angus st,3,h,591000.0,s,brad,,12.1,3046.0,3.0,1.0,1.0,557.0,126.0,1970.0,moreland,-37.7079,144.9432,northern metropolitan,2606.0,55.0,0.005376344086021506,,
hadfield,19 barbara st,3,h,550000.0,sp,brad,,12.1,3046.0,3.0,1.0,3.0,610.0,142.0,1960.0,moreland,-37.7107,144.9419,northern metropolitan,2606.0,65.0,0.004909983633387889,,
hadfield,100 south st,2,h,330000.0,vb,stockdale,,12.1,3046.0,2.0,1.0,1.0,249.0,2.0,1970.0,moreland,-37.714,144.939,northern metropolitan,2606.0,55.0,0.008,,
hadfield,13 gish ct,5,h,800000.0,vb,ypa,,12.1,3046.0,5.0,2.0,1.0,808.0,126.0,1970.0,moreland,-37.7091,144.9491,northern metropolitan,2606.0,55.0,0.006180469715698393,,
hadfield,42 west st,3,h,725000.0,s,brad,,12.1,3046.0,3.0,2.0,4.0,560.0,126.0,1970.0,moreland,-37.7136,144.9374,northern metropolitan,2606.0,55.0,0.0053475935828877,,
hadfield,28 gish ct,4,h,815000.0,s,barry,,12.1,3046.0,4.0,2.0,2.0,672.0,126.0,1950.0,moreland,-37.7083,144.9495,northern metropolitan,2606.0,75.0,0.005943536404160475,,
hadfield,92 west st,2,h,715888.0,s,barry,,12.1,3046.0,2.0,1.0,1.0,613.0,92.0,1960.0,moreland,-37.7099,144.938,northern metropolitan,2606.0,65.0,0.003257328990228013,,
hadfield,119 middle st,4,h,650000.0,s,barry,,12.1,3046.0,4.0,1.0,4.0,588.0,126.0,1970.0,moreland,-37.7096,144.9404,northern metropolitan,2606.0,55.0,0.006791171477079796,,
hadfield,2/22 volga st,2,t,468000.0,s,nelson,,12.1,3046.0,2.0,1.0,1.0,137.0,110.0,2012.0,moreland,-37.707,144.9413,northern metropolitan,2606.0,13.0,0.014492753623188406,,
hadfield,3 charles st,3,h,1102000.0,s,stockdale,,12.1,3046.0,3.0,1.0,2.0,1020.0,126.0,1970.0,moreland,-37.709,144.9434,northern metropolitan,2606.0,55.0,0.002938295788442703,,
hadfield,25 east st,2,h,515000.0,s,d'aprano,,12.1,3046.0,2.0,1.0,2.0,345.0,79.0,1990.0,moreland,-37.7128,144.9496,northern metropolitan,2606.0,35.0,0.005780346820809248,,
hadfield,14 sutherland st,3,h,716000.0,s,nelson,,12.1,3046.0,3.0,1.0,2.0,594.0,126.0,1970.0,moreland,-37.709,144.9483,northern metropolitan,2606.0,55.0,0.005042016806722689,,
hadfield,38 tassell st,2,h,640000.0,sp,ypa,,12.1,3046.0,2.0,1.0,1.0,612.0,126.0,1970.0,moreland,-37.7109,144.9389,northern metropolitan,2606.0,55.0,0.0032626427406199023,,
hadfield,21 volga st,2,h,460000.0,s,barry,,12.1,3046.0,2.0,1.0,4.0,360.0,126.0,1970.0,moreland,-37.7074,144.9407,northern metropolitan,2606.0,55.0,0.00554016620498615,,
hampton,1/30 grenville st,2,u,895000.0,s,hockingstuart,2016-03-09,13.7,3188.0,2.0,1.0,1.0,228.0,87.0,1975.0,bayside,-37.9355,145.0008,southern metropolitan,5454.0,50.0,0.008733624454148471,2016.0,3.0
hampton,6/334 hampton st,2,u,587000.0,s,ray,2016-03-09,13.7,3188.0,2.0,1.0,1.0,0.0,74.0,1975.0,bayside,-37.9419,145.0019,southern metropolitan,5454.0,50.0,2.0,2016.0,3.0
hampton,38 myrtle rd,4,h,2800000.0,s,nick,2016-03-09,13.7,3188.0,3.0,3.0,2.0,701.0,320.0,2015.0,bayside,-37.9419,145.0152,southern metropolitan,5454.0,10.0,0.005698005698005698,2016.0,3.0
hampton,3/31 thomas st,2,u,720000.0,s,buxton,2016-03-09,13.7,3188.0,2.0,1.0,1.0,832.0,126.0,1970.0,bayside,-37.9387,145.0063,southern metropolitan,5454.0,55.0,0.0024009603841536613,2016.0,3.0
hampton,36 thomas st,4,h,3250000.0,s,hockingstuart,2016-03-09,13.7,3188.0,4.0,3.0,2.0,928.0,300.0,1904.0,bayside,-37.9389,145.0062,southern metropolitan,5454.0,121.0,0.004305705059203444,2016.0,3.0
hampton,6 earlsfield rd,4,h,2140000.0,s,hodges,2016-03-12,13.7,3188.0,4.0,2.0,3.0,688.0,187.0,1925.0,bayside,-37.9319,145.0173,southern metropolitan,5454.0,100.0,0.005805515239477504,2016.0,3.0
hampton,3 kendall st,4,h,1600000.0,vb,marshall,2016-03-12,13.7,3188.0,4.0,2.0,2.0,607.0,242.0,2011.0,bayside,-37.9324,145.0235,southern metropolitan,5454.0,14.0,0.006578947368421052,2016.0,3.0
hampton,108 orlando st,3,t,2200000.0,vb,marshall,2016-03-12,13.7,3188.0,3.0,2.0,3.0,1402.0,126.0,1970.0,bayside,-37.9347,144.9963,southern metropolitan,5454.0,55.0,0.0021382751247327157,2016.0,3.0
hampton,24a smith st,3,h,1003500.0,s,ray,2016-03-12,13.7,3188.0,3.0,1.0,2.0,289.0,109.0,1998.0,bayside,-37.9338,145.0226,southern metropolitan,5454.0,27.0,0.010344827586206896,2016.0,3.0
hampton,8/121 thomas st,2,u,802000.0,sp,buxton,2016-03-12,13.7,3188.0,2.0,1.0,1.0,0.0,85.0,1965.0,bayside,-37.939,145.0137,southern metropolitan,5454.0,60.0,2.0,2016.0,3.0
hampton,25 thomas st,4,t,1500000.0,vb,buxton,2016-03-12,13.7,3188.0,4.0,1.0,1.0,692.0,126.0,1970.0,bayside,-37.9386,145.0055,southern metropolitan,5454.0,55.0,0.005772005772005772,2016.0,3.0
hampton,78 thomas st,4,h,1686500.0,s,hodges,2016-03-12,13.7,3188.0,4.0,2.0,2.0,664.0,126.0,1970.0,bayside,-37.9394,145.0099,southern metropolitan,5454.0,55.0,0.006015037593984963,2016.0,3.0
hampton,2/524 bluff rd,5,h,1400000.0,vb,hockingstuart,2017-04-03,13.7,3188.0,5.0,2.0,2.0,434.0,168.0,1970.0,bayside,-37.9361,145.0243,southern metropolitan,5454.0,55.0,0.011494252873563218,2017.0,4.0
hampton,8 bronte ct,3,h,1560000.0,pi,hodges,2017-04-03,13.7,3188.0,3.0,1.0,3.0,593.0,125.0,1955.0,bayside,-37.9399,145.0204,southern metropolitan,5454.0,70.0,0.005050505050505051,2017.0,4.0
hampton,1/88 fewster rd,2,u,680000.0,vb,buxton,2017-04-03,13.7,3188.0,2.0,1.0,2.0,0.0,78.0,1970.0,bayside,-37.939,145.0219,southern metropolitan,5454.0,55.0,2.0,2017.0,4.0
hampton,35 teddington rd,3,h,1715000.0,s,buxton,2017-04-03,13.7,3188.0,3.0,1.0,2.0,765.0,126.0,1970.0,bayside,-37.9358,145.018,southern metropolitan,5454.0,55.0,0.0039164490861618795,2017.0,4.0
hampton,3/46 fewster rd,2,u,760000.0,s,hockingstuart,2016-06-08,13.7,3188.0,2.0,1.0,1.0,90.0,86.0,1985.0,bayside,-37.9389,145.0186,southern metropolitan,5454.0,40.0,0.02197802197802198,2016.0,6.0
hampton,5/440 hampton st,2,u,616000.0,pi,rt,2016-06-08,13.7,3188.0,2.0,1.0,1.0,0.0,104.0,2005.0,bayside,-37.9373,145.0027,southern metropolitan,5454.0,20.0,2.0,2016.0,6.0
hampton,131 linacre rd,4,h,1680000.0,s,hockingstuart,2016-06-08,13.7,3188.0,4.0,1.0,1.0,723.0,90.0,1955.0,bayside,-37.9437,145.0175,southern metropolitan,5454.0,70.0,0.0055248618784530384,2016.0,6.0
hampton,139 linacre rd,5,h,2520000.0,s,buxton,2016-06-08,13.7,3188.0,5.0,4.0,2.0,661.0,126.0,1960.0,bayside,-37.9438,145.0184,southern metropolitan,5454.0,65.0,0.0075528700906344415,2016.0,6.0
hampton,72b david st,2,t,890000.0,s,hodges,2016-07-05,13.7,3188.0,1.0,2.0,2.0,181.0,126.0,1970.0,bayside,-37.9433,145.019,southern metropolitan,5454.0,55.0,0.01098901098901099,2016.0,7.0
